transaction_id,customer_id,transaction_amount,timestamp,merchant,device_type,location,latitude,longitude,payment_method,is_foreign,fraud_label
TXNB0933E0153A5,CUST100500,1204.65,2026-07-21 20:44:59,Gaming,ATM,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN8A65A9FA5699,CUST100955,2489.95,2026-07-21 20:48:47,Jewellery,POS Terminal,Bangalore,12.9716,77.5946,Debit Card,False,0
TXNEDAAD59EAAB4,CUST100209,2495.8,2026-07-21 20:49:48,Electronics,Tablet,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN34C43B1FEFAA,CUST100168,268.04,2026-07-21 20:53:35,Gaming,Mobile,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN36515C8EE46C,CUST101133,170.03,2026-07-21 20:55:44,Utilities,POS Terminal,Mumbai,19.076,72.8777,Credit Card,False,0
TXNA9A2767AC80B,CUST101138,1799.01,2026-07-21 21:02:16,Jewellery,POS Terminal,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN59340B288FC9,CUST100125,478.4,2026-07-21 21:02:41,Grocery,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN41EB56D8B317,CUST100717,1398.35,2026-07-21 21:02:52,Utilities,POS Terminal,Delhi,28.7041,77.1025,Credit Card,False,0
TXND5D6333DAB60,CUST100780,767.17,2026-07-21 21:10:09,Fuel,ATM,Chennai,13.0827,80.2707,UPI,False,0
TXN6BE1EAAD01F6,CUST100690,413.6,2026-07-21 21:11:13,Online Marketplace,Desktop,Bangalore,12.9716,77.5946,Wallet,False,0
TXN9E101CE67A3B,CUST100978,426.67,2026-07-21 21:11:41,Electronics,Desktop,Kolkata,22.5726,88.3639,UPI,False,0
TXN290291853905,CUST101149,4569.76,2026-07-21 21:15:31,Online Marketplace,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN23EE576F702A,CUST100900,941.33,2026-07-21 21:20:12,Online Marketplace,Desktop,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXNDC4F5236CE81,CUST100678,1593.08,2026-07-21 21:28:21,Online Marketplace,POS Terminal,Chennai,13.0827,80.2707,Wallet,False,0
TXN70B74D07598E,CUST100891,719.07,2026-07-21 21:31:30,Fuel,POS Terminal,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXNCDDB017E49AF,CUST100096,630.18,2026-07-21 21:32:49,Crypto Exchange,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXNAF7DECB534F2,CUST100142,527.15,2026-07-21 21:34:29,Dining,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXNF2AE066E65DB,CUST100357,329.94,2026-07-21 21:40:37,Electronics,Mobile,Kolkata,22.5726,88.3639,UPI,False,0
TXNCBD0403FF76C,CUST101154,63.65,2026-07-21 21:47:03,Travel,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN7E8EDD8BE09E,CUST100269,1536.37,2026-07-21 21:47:17,Electronics,ATM,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN3832AA49E120,CUST100667,166.13,2026-07-21 21:48:09,Fuel,Mobile,Hyderabad,17.385,78.4867,Credit Card,False,0
TXN51F0162C596D,CUST100478,203.9,2026-07-21 21:51:33,Travel,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXNC328A47CC986,CUST100239,2519.67,2026-07-21 21:52:25,Fuel,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN90E07A61923C,CUST100572,1544.24,2026-07-21 21:53:12,Utilities,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNB0060C323A9D,CUST100027,2283.57,2026-07-21 21:56:56,Grocery,Tablet,Pune,18.5204,73.8567,Debit Card,False,0
TXN60DCB1BA08BE,CUST100043,129.86,2026-07-21 21:58:52,Dining,Mobile,Kolkata,22.5726,88.3639,UPI,False,0
TXNE3EFCA2055FF,CUST100266,2098.98,2026-07-21 22:01:34,Jewellery,Mobile,Mumbai,19.076,72.8777,Net Banking,False,0
TXNF3B483C80C45,CUST100644,147.91,2026-07-21 22:07:38,Online Marketplace,Mobile,Pune,18.5204,73.8567,UPI,False,0
TXNBF7692380E1F,CUST100813,756.08,2026-07-21 22:11:50,Online Marketplace,Mobile,Hyderabad,17.385,78.4867,Net Banking,False,0
TXNE535CFD7C4B3,CUST100829,3084.32,2026-07-21 22:13:13,Dining,Desktop,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN5BCD53EF95DB,CUST100120,3068.12,2026-07-21 22:16:11,Fuel,Desktop,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNCC27CA6DF7FB,CUST100093,316.22,2026-07-21 22:16:14,Travel,ATM,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN9FE0604D40E6,CUST100374,122.22,2026-07-21 22:20:29,Utilities,Desktop,Kolkata,22.5726,88.3639,Net Banking,False,0
TXN9E230349EA84,CUST100280,419.22,2026-07-21 22:21:59,Electronics,Desktop,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN51C6F2070F0D,CUST101065,644.11,2026-07-21 22:25:34,Online Marketplace,Mobile,Chennai,13.0827,80.2707,Debit Card,False,0
TXN15394A717C75,CUST100449,271.93,2026-07-21 22:29:22,Electronics,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN16B11F5FB71F,CUST100388,798.08,2026-07-21 22:34:40,Fuel,Desktop,Delhi,28.7041,77.1025,UPI,False,0
TXN4E05F9BC96F6,CUST100323,1018.39,2026-07-21 22:41:05,Online Marketplace,Tablet,Hyderabad,17.385,78.4867,Credit Card,False,0
TXNE2D29164C677,CUST100591,50.0,2026-07-21 22:42:00,Crypto Exchange,Mobile,Chennai,13.0827,80.2707,Net Banking,False,0
TXN162B44775A12,CUST100391,1294.88,2026-07-21 22:42:04,Jewellery,POS Terminal,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN9AA8FEB230C7,CUST100179,3732.64,2026-07-21 22:43:55,Grocery,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXNDB49232D6F98,CUST100516,1338.66,2026-07-21 22:49:26,Fuel,Mobile,Chennai,13.0827,80.2707,Debit Card,False,0
TXND82F12FE1BA7,CUST100337,3219.37,2026-07-21 22:50:11,Electronics,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN3F28844C28EC,CUST100048,900.17,2026-07-21 22:54:27,Grocery,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXN1AD2AD16C344,CUST100792,81.23,2026-07-21 22:54:32,Online Marketplace,Tablet,Pune,18.5204,73.8567,UPI,False,0
TXN7EC0B6A860B0,CUST101117,737.09,2026-07-21 22:55:11,Grocery,Desktop,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN50E3B48F34B7,CUST100783,2011.86,2026-07-21 23:00:52,Online Marketplace,Mobile,Mumbai,19.076,72.8777,UPI,False,0
TXN935D694A3F29,CUST100340,762.81,2026-07-21 23:01:49,Dining,ATM,Mumbai,19.076,72.8777,UPI,False,0
TXNFBBDAEF34E5B,CUST101058,275.41,2026-07-21 23:07:07,Travel,POS Terminal,Ahmedabad,23.0225,72.5714,UPI,False,0
TXN906FA6BEC430,CUST100012,2683.41,2026-07-21 23:07:26,Utilities,POS Terminal,Mumbai,19.076,72.8777,Credit Card,False,0
TXNB48E9C637996,CUST101187,571.51,2026-07-21 23:08:16,Fuel,Desktop,Chennai,13.0827,80.2707,Wallet,False,0
TXN3A2E26443B06,CUST100115,1851.16,2026-07-21 23:12:58,Online Marketplace,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXN44C7A0B49694,CUST101173,412.33,2026-07-21 23:18:47,Crypto Exchange,Tablet,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN87D8FFB79C93,CUST100000,409.51,2026-07-21 23:23:04,Utilities,Mobile,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN396CC03E34F3,CUST100401,2845.47,2026-07-21 23:23:11,Utilities,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXN48FF4EAD064D,CUST100267,805.33,2026-07-21 23:26:32,Electronics,POS Terminal,Delhi,28.7041,77.1025,Debit Card,False,0
TXNBDAE0B67493C,CUST100947,1654.87,2026-07-21 23:29:45,Fuel,POS Terminal,Delhi,28.7041,77.1025,Debit Card,False,0
TXN90E0F02C3FA1,CUST100670,441.01,2026-07-21 23:32:54,Utilities,Desktop,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN463ECC80B8A2,CUST101095,407.11,2026-07-21 23:33:54,Utilities,Desktop,Chennai,13.0827,80.2707,Net Banking,False,0
TXN7BD97E54FEE4,CUST100858,387.75,2026-07-21 23:36:21,Grocery,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXN2D7D3BFBF775,CUST100652,123.9,2026-07-21 23:42:08,Jewellery,POS Terminal,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN234778ED7DB8,CUST100880,2677.19,2026-07-21 23:43:58,Dining,Tablet,Mumbai,19.076,72.8777,Credit Card,False,0
TXNC3E388DCD215,CUST100247,1457.84,2026-07-21 23:45:29,Dining,ATM,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN140231AEBAB2,CUST100712,635.53,2026-07-21 23:52:50,Jewellery,Mobile,Bangalore,12.9716,77.5946,Wallet,False,0
TXNB2FE9E5DF87D,CUST100263,623.92,2026-07-21 23:54:37,Gaming,Mobile,Hyderabad,17.385,78.4867,Credit Card,False,0
TXN70EB697C5169,CUST100404,859.18,2026-07-21 23:55:35,Online Marketplace,Tablet,Ahmedabad,23.0225,72.5714,UPI,False,0
TXN3105EE467ED8,CUST100912,1773.95,2026-07-21 23:58:52,Jewellery,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXNE1F37CD2E137,CUST100764,446.64,2026-07-21 23:59:33,Utilities,Desktop,Delhi,28.7041,77.1025,Credit Card,False,0
TXN2DADD7250112,CUST100222,988.67,2026-07-22 00:01:30,Crypto Exchange,Tablet,Kolkata,22.5726,88.3639,Credit Card,False,0
TXNCEC9E1CB5F34,CUST101054,354.18,2026-07-22 00:02:33,Jewellery,Desktop,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNFC7D39CDF12D,CUST100102,1231.43,2026-07-22 00:03:52,Electronics,Tablet,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNEED3150A7C6B,CUST100541,2383.72,2026-07-22 00:09:48,Dining,Desktop,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN7D8DC1CD81F8,CUST100409,167.31,2026-07-22 00:11:13,Grocery,POS Terminal,Mumbai,19.076,72.8777,Debit Card,False,0
TXN1AAB272F2890,CUST101180,895.7,2026-07-22 00:13:58,Electronics,ATM,Ahmedabad,23.0225,72.5714,UPI,False,0
TXNABF426CFC70F,CUST100797,591.84,2026-07-22 00:18:16,Utilities,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNBB9030D193E7,CUST100450,50.0,2026-07-22 00:18:41,Dining,Mobile,Ahmedabad,23.0225,72.5714,UPI,False,0
TXN4AFE61A52CA7,CUST100825,1036.09,2026-07-22 00:21:58,Crypto Exchange,Mobile,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN0A5C0DEF0567,CUST100855,346.88,2026-07-22 00:24:15,Online Marketplace,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXN1F3E75CF2984,CUST100766,2300.73,2026-07-22 00:25:59,Gaming,Desktop,Chennai,13.0827,80.2707,Debit Card,False,0
TXN23E2878BDACB,CUST100229,1267.93,2026-07-22 00:28:01,Grocery,POS Terminal,Delhi,28.7041,77.1025,UPI,False,0
TXN580D59437CF3,CUST100081,630.13,2026-07-22 00:29:50,Dining,Desktop,Mumbai,19.076,72.8777,UPI,False,0
TXN0837E30E4A60,CUST100418,23819.21,2026-07-22 00:37:55,Jewellery,Tablet,New York,40.7128,-74.006,Wallet,True,1
TXNFCE82428470D,CUST100128,37833.03,2026-07-22 00:38:49,Grocery,POS Terminal,Dubai,25.2048,55.2708,Credit Card,True,1
TXN0EF7207D7A05,CUST100660,491.42,2026-07-22 00:38:51,Crypto Exchange,Desktop,Chennai,13.0827,80.2707,Net Banking,False,0
TXND07DE1B8BFA8,CUST101083,24536.22,2026-07-22 00:39:23,Grocery,Mobile,New York,40.7128,-74.006,UPI,True,1
TXNE9A3E8115E31,CUST100911,99.8,2026-07-22 00:41:32,Gaming,Mobile,Mumbai,19.076,72.8777,UPI,False,0
TXN0C4A46BCAFED,CUST100017,252.74,2026-07-22 00:46:22,Gaming,Desktop,Bangalore,12.9716,77.5946,Debit Card,False,0
TXNF1FF1FD40379,CUST100951,82.62,2026-07-22 00:51:10,Online Marketplace,POS Terminal,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXNE5037CDAB7BA,CUST100633,34948.67,2026-07-22 00:54:13,Electronics,Desktop,New York,40.7128,-74.006,Credit Card,True,1
TXN66E8A835226E,CUST101038,405.98,2026-07-22 00:57:01,Gaming,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXN10E0D5F3422B,CUST100647,2946.17,2026-07-22 00:57:39,Crypto Exchange,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXN78554D455E42,CUST100459,1136.32,2026-07-22 01:00:19,Utilities,POS Terminal,Pune,18.5204,73.8567,Credit Card,False,0
TXNE619051ABBB6,CUST100313,996.31,2026-07-22 01:00:41,Jewellery,Desktop,Chennai,13.0827,80.2707,UPI,False,0
TXN523C3D1C1878,CUST100778,491.51,2026-07-22 01:03:58,Gaming,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXN134019833FDC,CUST101182,34776.86,2026-07-22 01:12:14,Travel,Mobile,Kolkata,22.5726,88.3639,Wallet,False,1
TXNBFA4DAD67E99,CUST100763,274.59,2026-07-22 01:12:17,Online Marketplace,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXNE25FE6BA4DBF,CUST100622,174.97,2026-07-22 01:13:16,Dining,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXN5F3E12E6F925,CUST100401,1169.91,2026-07-22 01:15:33,Electronics,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXN6318C62DE941,CUST100082,109.65,2026-07-22 01:26:50,Travel,ATM,Hyderabad,17.385,78.4867,UPI,False,0
TXN893C81BDE2D2,CUST100234,506.43,2026-07-22 01:29:04,Dining,Desktop,Bangalore,12.9716,77.5946,Credit Card,False,0
TXNDEAB42441A2D,CUST100764,2825.83,2026-07-22 01:30:28,Utilities,Desktop,Delhi,28.7041,77.1025,Debit Card,False,0
TXNB12CFF56E33C,CUST100613,225.4,2026-07-22 01:31:20,Online Marketplace,Desktop,Mumbai,19.076,72.8777,Wallet,False,0
TXN9017666A7E10,CUST101142,203.2,2026-07-22 01:38:36,Online Marketplace,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXNB70557683CE0,CUST100314,286.53,2026-07-22 01:41:58,Travel,ATM,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN221460C8F609,CUST100865,2566.03,2026-07-22 01:52:49,Electronics,Desktop,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNA095215FF053,CUST100180,208.34,2026-07-22 02:00:15,Utilities,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXNB5E522268937,CUST100110,273.02,2026-07-22 02:06:26,Jewellery,POS Terminal,Delhi,28.7041,77.1025,UPI,False,0
TXN2A50C93758B9,CUST100956,399.85,2026-07-22 02:08:35,Grocery,Mobile,Pune,18.5204,73.8567,Net Banking,False,0
TXND04FEB92C347,CUST100133,955.62,2026-07-22 02:10:11,Jewellery,POS Terminal,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXNB3D2C6125B8C,CUST100550,250.93,2026-07-22 02:11:00,Jewellery,Desktop,Bangalore,12.9716,77.5946,UPI,False,0
TXND8EB3CAC2495,CUST100259,4029.17,2026-07-22 02:12:03,Jewellery,Mobile,Pune,18.5204,73.8567,Wallet,False,0
TXND47BA5BDC73E,CUST101118,945.08,2026-07-22 02:14:42,Gaming,Desktop,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN5460C4ED03C3,CUST100145,505.9,2026-07-22 02:14:53,Jewellery,Tablet,Hyderabad,17.385,78.4867,UPI,False,0
TXN9F448A532A05,CUST100814,192.34,2026-07-22 02:16:39,Travel,POS Terminal,Delhi,28.7041,77.1025,Credit Card,False,0
TXNE704FCF3331C,CUST100834,781.1,2026-07-22 02:19:03,Dining,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN82855EBD95FB,CUST100656,172.81,2026-07-22 02:19:43,Dining,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN4817FDAF2442,CUST100581,555.37,2026-07-22 02:20:49,Crypto Exchange,Desktop,Kolkata,22.5726,88.3639,Debit Card,False,0
TXNC03497F0A4E2,CUST100544,592.54,2026-07-22 02:23:06,Grocery,Desktop,Mumbai,19.076,72.8777,UPI,False,0
TXNFFF52D7494EE,CUST100130,410.47,2026-07-22 02:36:28,Online Marketplace,Tablet,Chennai,13.0827,80.2707,UPI,False,0
TXN1D7AAF873FAA,CUST100233,476.52,2026-07-22 02:38:16,Dining,Desktop,Chennai,13.0827,80.2707,UPI,False,0
TXN7A3DD9A5968D,CUST100023,322.14,2026-07-22 02:39:57,Gaming,Desktop,Bangalore,12.9716,77.5946,Debit Card,False,0
TXNE4CD05F8C50F,CUST100397,3620.56,2026-07-22 02:40:33,Dining,Tablet,Chennai,13.0827,80.2707,Debit Card,False,0
TXN5A4B129551C5,CUST100490,385.88,2026-07-22 02:47:03,Fuel,Desktop,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN2F5E1985F7E1,CUST100939,2920.5,2026-07-22 02:48:05,Fuel,POS Terminal,Kolkata,22.5726,88.3639,UPI,False,0
TXN633759E434E7,CUST101064,88.86,2026-07-22 02:50:15,Grocery,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN76945E6A30E8,CUST100748,10395.48,2026-07-22 02:53:14,Dining,POS Terminal,Pune,18.5204,73.8567,Wallet,False,1
TXN2017E5FFEAE0,CUST100085,1203.18,2026-07-22 02:53:36,Crypto Exchange,POS Terminal,Bangalore,12.9716,77.5946,UPI,False,0
TXN5FC41448BABA,CUST100510,1358.3,2026-07-22 02:58:00,Grocery,POS Terminal,Chennai,13.0827,80.2707,UPI,False,0
TXNBFC98FFEEEA5,CUST100589,377.9,2026-07-22 03:00:07,Grocery,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNEE333BB182BB,CUST100782,1040.51,2026-07-22 03:00:31,Travel,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXNF1C289587A81,CUST100899,3406.33,2026-07-22 03:03:23,Jewellery,Mobile,Ahmedabad,23.0225,72.5714,UPI,False,0
TXNAF4462D941C2,CUST100138,243.06,2026-07-22 03:04:19,Electronics,Mobile,Chennai,13.0827,80.2707,Net Banking,False,0
TXNEAAEA160DDC6,CUST100803,1349.89,2026-07-22 03:07:37,Jewellery,Desktop,Delhi,28.7041,77.1025,UPI,False,0
TXN9BBA0B0AB6FA,CUST100954,14350.33,2026-07-22 03:13:19,Gaming,Desktop,Singapore,1.3521,103.8198,Debit Card,True,1
TXN4578CADA1BB6,CUST100549,1051.3,2026-07-22 03:18:11,Grocery,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN0D181D57F94C,CUST100516,1078.86,2026-07-22 03:19:24,Electronics,Tablet,Chennai,13.0827,80.2707,UPI,False,0
TXN0B45A823F040,CUST100153,383.02,2026-07-22 03:19:42,Grocery,POS Terminal,Chennai,13.0827,80.2707,Net Banking,False,0
TXN36D9CA8EAB49,CUST100764,2058.28,2026-07-22 03:24:09,Utilities,ATM,Delhi,28.7041,77.1025,Credit Card,False,0
TXNC95657DEBAE8,CUST100706,357.67,2026-07-22 03:27:49,Fuel,Tablet,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN52DD9B0EB2F5,CUST100747,1280.07,2026-07-22 03:32:50,Grocery,Desktop,Kolkata,22.5726,88.3639,UPI,False,0
TXN46DD8F4560FF,CUST100526,1534.65,2026-07-22 03:32:57,Dining,POS Terminal,Pune,18.5204,73.8567,Credit Card,False,0
TXNF9B4DEE063D3,CUST100865,1614.73,2026-07-22 03:33:09,Fuel,Mobile,Hyderabad,17.385,78.4867,UPI,False,0
TXN92088A5CEF4E,CUST100410,308.13,2026-07-22 03:33:32,Grocery,Desktop,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN09E53913829D,CUST101096,71772.76,2026-07-22 03:36:32,InstantLoanHub,ATM,Singapore,1.3521,103.8198,Net Banking,True,1
TXN479B04DDCE52,CUST100062,53.41,2026-07-22 03:47:41,Online Marketplace,Desktop,Mumbai,19.076,72.8777,Debit Card,False,0
TXN568102677A2F,CUST100528,906.09,2026-07-22 03:51:25,Electronics,POS Terminal,Mumbai,19.076,72.8777,Credit Card,False,0
TXN0149E861450A,CUST100303,57.05,2026-07-22 03:56:51,Online Marketplace,Mobile,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXNB7BE06250452,CUST100331,289.81,2026-07-22 03:57:27,Jewellery,Desktop,Delhi,28.7041,77.1025,Debit Card,False,0
TXNC6B02E6CD079,CUST100104,1853.55,2026-07-22 03:58:27,Online Marketplace,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN1182A8332CEF,CUST100484,119.5,2026-07-22 03:58:32,Crypto Exchange,Mobile,Pune,18.5204,73.8567,UPI,False,0
TXNCA54441F5DE8,CUST100615,656.25,2026-07-22 03:59:22,Grocery,Tablet,Chennai,13.0827,80.2707,Net Banking,False,0
TXNB0A4BD8C1F5E,CUST100913,4683.37,2026-07-22 04:04:56,Fuel,Mobile,Hyderabad,17.385,78.4867,Credit Card,False,0
TXNEAEF22BAE637,CUST101187,421.08,2026-07-22 04:05:18,Crypto Exchange,ATM,Chennai,13.0827,80.2707,Net Banking,False,0
TXNABD31A4253F3,CUST100127,148466.91,2026-07-22 04:05:51,QuickCash Traders,Mobile,Chennai,13.0827,80.2707,Debit Card,False,1
TXNAD9C1869631D,CUST100773,344.74,2026-07-22 04:08:22,Travel,Mobile,Chennai,13.0827,80.2707,Debit Card,False,0
TXNEBB1D427FC4B,CUST100146,11569.46,2026-07-22 04:18:09,Crypto Exchange,Desktop,Ahmedabad,23.0225,72.5714,Net Banking,False,1
TXN65787C2113B9,CUST100859,799.59,2026-07-22 04:18:39,Grocery,ATM,Ahmedabad,23.0225,72.5714,UPI,False,0
TXN09D1B6F1EF01,CUST100959,1800.25,2026-07-22 04:19:21,Dining,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXN077C4411CEF0,CUST100362,21757.36,2026-07-22 04:19:32,GlobalGiftCards,Tablet,Dubai,25.2048,55.2708,Debit Card,True,1
TXN5F7DDFD1A953,CUST101191,864.01,2026-07-22 04:21:51,Dining,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXNA35B5DA607F9,CUST100324,70.45,2026-07-22 04:22:18,Crypto Exchange,Mobile,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXNC69E49FAF4BB,CUST100775,116.07,2026-07-22 04:24:55,Travel,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN9A2B6B416DAD,CUST100352,380.71,2026-07-22 04:41:05,Gaming,Mobile,Delhi,28.7041,77.1025,Debit Card,False,0
TXN2379AF2ECA11,CUST100785,1134.47,2026-07-22 04:47:12,Dining,Tablet,Pune,18.5204,73.8567,UPI,False,0
TXNADD0825A55BD,CUST100138,289.65,2026-07-22 04:50:27,Travel,Desktop,Chennai,13.0827,80.2707,UPI,False,0
TXN15B99A542617,CUST100374,17293.76,2026-07-22 04:56:01,Crypto Exchange,POS Terminal,Bangalore,12.9716,77.5946,Credit Card,False,1
TXNA00303B1AA66,CUST100686,29854.28,2026-07-22 04:58:59,Dining,POS Terminal,Chennai,13.0827,80.2707,Debit Card,False,1
TXN07EBD8DAEF1A,CUST100152,907.05,2026-07-22 05:01:33,Jewellery,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN9AEDD59E08E5,CUST100929,617.08,2026-07-22 05:04:29,Gaming,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN4FC4BD578A88,CUST100917,1000.97,2026-07-22 05:08:54,Fuel,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXN72C7636E474B,CUST100603,853.92,2026-07-22 05:10:05,Jewellery,Desktop,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN99BAC4CC0698,CUST100410,224.77,2026-07-22 05:11:26,Gaming,Mobile,Kolkata,22.5726,88.3639,UPI,False,0
TXN20417A434925,CUST100323,1589.89,2026-07-22 05:12:44,Grocery,ATM,Hyderabad,17.385,78.4867,Credit Card,False,0
TXN6C05B1E68322,CUST100138,97.14,2026-07-22 05:13:31,Crypto Exchange,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXN88A6FD49E764,CUST100449,932.5,2026-07-22 05:15:00,Grocery,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN6FE374B9C4FB,CUST100571,1321.02,2026-07-22 05:20:09,Online Marketplace,Desktop,Kolkata,22.5726,88.3639,Debit Card,False,0
TXND5D282343064,CUST100837,1768.17,2026-07-22 05:21:33,Electronics,Mobile,Ahmedabad,23.0225,72.5714,UPI,False,0
TXN9F09DF824B74,CUST100853,234.68,2026-07-22 05:22:40,Dining,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXN55FB13AE56DD,CUST100361,743.45,2026-07-22 05:25:36,Fuel,POS Terminal,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN6B03AC96754F,CUST100251,107.97,2026-07-22 05:32:09,Travel,Mobile,Ahmedabad,23.0225,72.5714,UPI,False,0
TXN2A91AC154E67,CUST100185,1633.1,2026-07-22 05:33:41,Fuel,Desktop,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN0D64FDF4042D,CUST101013,1247.41,2026-07-22 05:35:28,Dining,Desktop,Mumbai,19.076,72.8777,Debit Card,False,0
TXN76DD4B5F8E34,CUST100831,1691.1,2026-07-22 05:41:03,Online Marketplace,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXNB28F3DA1A361,CUST101172,1029.52,2026-07-22 05:41:12,Fuel,Mobile,Chennai,13.0827,80.2707,Net Banking,False,0
TXNAF718D9DD514,CUST100293,362.75,2026-07-22 05:43:54,Online Marketplace,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN652940F3A338,CUST100544,693.4,2026-07-22 05:44:01,Online Marketplace,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXNCFF5FE24A7A9,CUST100590,2122.74,2026-07-22 05:50:21,Electronics,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXN2E8608B3DB88,CUST101110,207.83,2026-07-22 05:50:42,Utilities,Desktop,Chennai,13.0827,80.2707,UPI,False,0
TXNFCF938EFD19A,CUST100028,970.13,2026-07-22 05:56:25,Crypto Exchange,Desktop,Delhi,28.7041,77.1025,Debit Card,False,0
TXN3524266BE60E,CUST100300,111.6,2026-07-22 05:56:34,Travel,POS Terminal,Mumbai,19.076,72.8777,Debit Card,False,0
TXN568A024D2B98,CUST100570,2538.65,2026-07-22 05:57:20,Gaming,Tablet,Chennai,13.0827,80.2707,UPI,False,0
TXN200A9F36332F,CUST100425,283.0,2026-07-22 05:57:53,Gaming,POS Terminal,Hyderabad,17.385,78.4867,Credit Card,False,0
TXN6C88630393F5,CUST100374,124.33,2026-07-22 06:05:01,Dining,Desktop,Kolkata,22.5726,88.3639,Debit Card,False,0
